t_s,qpos_shoulder_pan,qpos_shoulder_lift,qpos_elbow_flex,qpos_wrist_flex,qpos_wrist_roll,qpos_gripper
7.40008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.42009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.44008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.46008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.48007,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.50007,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.52008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.54008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.56017,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.58012,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.60008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.62008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.64008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.66008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.68008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.70009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.72009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.74007,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.76008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.78008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.80008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.82008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.84008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.86008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.88008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.90008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.92008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.94008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.96009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
7.98008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.00008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.02008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.04008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.06008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.08011,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.10009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.12008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.14009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.16009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.18009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.20009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.22009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.24009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.26009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.28009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.30009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.32009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.34009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.36009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.38009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.40008,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.42014,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.44009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.46009,0.691662,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.48009,0.690239,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.50008,0.688816,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.52009,0.688816,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.54009,0.688816,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.56008,0.688816,-1.424851,1.571241,0.582877,1.843873,-0.182657
8.58012,0.688816,-1.426334,1.571252,0.582808,1.843873,-0.182657
8.60009,0.688816,-1.429299,1.571273,0.582672,1.843873,-0.182657
8.62009,0.688816,-1.435229,1.571313,0.582401,1.843873,-0.182657
8.64009,0.688816,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.66009,0.688816,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.68009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.70009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.72008,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.74009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.76009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.78009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.80009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.82009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.84009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.86009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.88009,0.687392,-1.436712,1.571324,0.582334,1.843873,-0.182657
8.90009,0.687392,-1.435229,1.571313,0.582401,1.843873,-0.182657
8.92008,0.687392,-1.435229,1.571313,0.582401,1.843873,-0.182657
8.94009,0.685969,-1.435229,1.571313,0.582401,1.843873,-0.182657
8.96009,0.685969,-1.435229,1.571313,0.582401,1.843873,-0.182657
8.98009,0.685969,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.00009,0.685969,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.02008,0.685969,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.04009,0.685969,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.06009,0.685969,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.08012,0.685969,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.10009,0.685969,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.12009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.14009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.16009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.18009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.20009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.22009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.24009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.26009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.28009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.30009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.32009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.34009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.36009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.38009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.40009,0.684546,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.42009,0.683123,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.44009,0.681700,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.46009,0.676007,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.48009,0.670314,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.50009,0.661775,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.52009,0.653236,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.54019,0.643274,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.56019,0.634735,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.58012,0.627619,-1.433747,1.571303,0.582469,1.843873,-0.182657
9.60009,0.619080,-1.433747,1.571303,0.582469,1.843873,-0.182657
9.62009,0.611964,-1.432264,1.571293,0.582536,1.843873,-0.182657
9.64010,0.604848,-1.432264,1.571293,0.582536,1.843873,-0.182657
9.66009,0.597733,-1.432264,1.571293,0.582536,1.843873,-0.182657
9.68009,0.592040,-1.432264,1.571293,0.582536,1.843873,-0.182657
9.70009,0.583501,-1.433747,1.571303,0.582469,1.843873,-0.182657
9.72009,0.576385,-1.436712,1.571324,0.582334,1.843873,-0.182657
9.74010,0.567846,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.76009,0.557884,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.78010,0.547921,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.80009,0.536536,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.82009,0.526574,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.84009,0.513765,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.86009,0.502380,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.88009,0.489571,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.90009,0.476763,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.92009,0.463954,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.94010,0.451146,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.96009,0.438337,-1.438195,1.571334,0.582266,1.843873,-0.182657
9.98009,0.425529,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.00009,0.412720,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.02009,0.399912,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.04010,0.385680,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.06010,0.371448,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.08013,0.357216,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.10010,0.344408,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.12019,0.328753,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.14010,0.315944,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.16010,0.301713,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.18010,0.287481,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.20010,0.274672,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.22010,0.261864,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.24010,0.251902,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.26010,0.240516,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.28010,0.230554,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.30010,0.223438,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.32010,0.216322,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.34010,0.210630,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.36010,0.206360,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.38010,0.204937,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.40010,0.204937,-1.438195,1.571334,0.582266,1.843873,-0.182657
10.42011,0.204937,-1.433747,1.571303,0.582469,1.843873,-0.182657
10.44010,0.204937,-1.427816,1.571262,0.582740,1.843873,-0.182657
10.46010,0.206360,-1.426334,1.571252,0.582808,1.843873,-0.182657
10.48010,0.207783,-1.426334,1.571252,0.582808,1.843873,-0.182657
10.50010,0.209206,-1.426334,1.571252,0.582808,1.843873,-0.182657
10.52010,0.210630,-1.426334,1.571252,0.582808,1.843873,-0.182657
10.54010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.56010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.58013,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.60010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.62010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.64010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.66010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.68010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.70010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.72010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.74011,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.76010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.78010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.80010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.82010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.84011,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.86010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.88010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.90010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.92010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.94010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.96010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
10.98010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.00011,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.02010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.04010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.06011,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.08013,0.213476,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.10010,0.216322,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.12010,0.216322,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.14011,0.216322,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.16010,0.213476,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.18010,0.209206,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.20010,0.209206,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.22011,0.209206,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.24011,0.209206,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.26011,0.209206,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.28010,0.209206,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.30011,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.32011,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.34011,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.36011,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.38010,0.210630,-1.424851,1.571241,0.582877,1.843873,-0.182657
11.40010,0.212053,-1.424850,1.571242,0.582875,1.840924,-0.182657
11.42011,0.216322,-1.430762,1.571291,0.581120,1.835026,-0.182657
11.44011,0.216322,-1.436658,1.571347,0.577894,1.835026,-0.182657
11.46011,0.216322,-1.436554,1.571392,0.569029,1.835026,-0.182657
11.48011,0.214899,-1.437995,1.569884,0.567415,1.833552,-0.182657
11.50011,0.212053,-1.437995,1.569884,0.567415,1.833552,-0.182657
11.52011,0.210630,-1.437995,1.569885,0.567414,1.832078,-0.182657
11.54011,0.209206,-1.437995,1.569885,0.567414,1.832078,-0.182657
11.56011,0.209206,-1.437995,1.569885,0.567414,1.832078,-0.182657
11.58013,0.209206,-1.437954,1.568367,0.565869,1.832078,-0.182657
11.60010,0.209206,-1.437954,1.568367,0.565869,1.832078,-0.182657
11.62010,0.207783,-1.437930,1.566842,0.565799,1.830603,-0.182657
11.64010,0.207783,-1.437913,1.566850,0.564323,1.830603,-0.182657
11.66011,0.207783,-1.439374,1.565334,0.564189,1.830603,-0.182657
11.68010,0.207783,-1.439374,1.565334,0.564189,1.830603,-0.182657
11.70011,0.206360,-1.439374,1.565334,0.564189,1.830603,-0.182657
11.72011,0.206360,-1.439351,1.563809,0.564121,1.830603,-0.182657
11.74011,0.206360,-1.439351,1.563809,0.564121,1.830603,-0.182657
11.76010,0.206360,-1.439351,1.563809,0.564121,1.830603,-0.182657
11.78011,0.206360,-1.439351,1.563809,0.564121,1.830603,-0.182657
11.80010,0.206360,-1.439351,1.563809,0.564121,1.830603,-0.182657
11.82010,0.206360,-1.439334,1.563816,0.562645,1.830603,-0.182657
11.84010,0.206360,-1.439311,1.562291,0.562577,1.830603,-0.182657
11.86010,0.204937,-1.439311,1.562291,0.562577,1.830603,-0.182657
11.88010,0.204937,-1.439311,1.562291,0.562577,1.830603,-0.182657
11.90011,0.204937,-1.439266,1.559241,0.562442,1.830603,-0.182657
11.92010,0.204937,-1.439222,1.556190,0.562307,1.830603,-0.182657
11.94011,0.204937,-1.439157,1.551613,0.562105,1.830603,-0.182657
11.96011,0.204937,-1.439093,1.547036,0.561905,1.830603,-0.182657
11.98011,0.204937,-1.439010,1.540931,0.561640,1.830603,-0.182657
12.00012,0.204937,-1.438949,1.536352,0.561442,1.830603,-0.182657
12.02011,0.204937,-1.438890,1.531773,0.561246,1.830603,-0.182657
12.04011,0.204937,-1.438814,1.525666,0.560986,1.830603,-0.182657
12.06011,0.204937,-1.438758,1.521085,0.560792,1.830603,-0.182657
12.08012,0.204937,-1.438704,1.516504,0.560599,1.830603,-0.182657
12.10010,0.204937,-1.438633,1.510394,0.560343,1.829129,-0.182657
12.12010,0.204937,-1.438582,1.505811,0.560153,1.829129,-0.182657
12.14011,0.204937,-1.438533,1.501227,0.559964,1.829129,-0.182657
12.16012,0.204937,-1.438500,1.498171,0.559838,1.829129,-0.182657
12.18011,0.204937,-1.438469,1.495115,0.559714,1.829129,-0.182657
12.20011,0.204937,-1.438453,1.493587,0.559651,1.829129,-0.182657
12.22010,0.204937,-1.438438,1.492058,0.559589,1.829129,-0.182657
12.24011,0.204937,-1.438438,1.492058,0.559589,1.829129,-0.182657
12.26019,0.204937,-1.438438,1.492058,0.559589,1.829129,-0.182657
12.28012,0.204937,-1.438438,1.492058,0.559589,1.829129,-0.182657
12.30012,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.32012,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.34011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.36019,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.38012,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.40011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.42017,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.44011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.46011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.48011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.50011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.52011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.54011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.56011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.58012,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.60011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.62011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.64011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.66011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.68011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.70011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.72012,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.74011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.76011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.78011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.80011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.82012,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.84011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.86011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.88011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.90011,0.204937,-1.438423,1.490530,0.559527,1.829129,-0.182657
12.92011,0.204937,-1.439914,1.490536,0.559468,1.829129,-0.182657
12.94011,0.204937,-1.439914,1.490536,0.559468,1.829129,-0.182657
12.96012,0.204937,-1.439898,1.490543,0.557998,1.829129,-0.182657
12.98011,0.204937,-1.439898,1.490543,0.557998,1.829129,-0.182657
13.00011,0.204937,-1.439898,1.490543,0.557998,1.829129,-0.182657
13.02012,0.204937,-1.439898,1.490543,0.557998,1.829129,-0.182657
13.04011,0.204937,-1.439898,1.490543,0.557998,1.829129,-0.182657
13.06011,0.204937,-1.442851,1.489033,0.556348,1.829129,-0.182657
13.08014,0.204937,-1.447280,1.489070,0.551765,1.829129,-0.182657
13.10011,0.204937,-1.456155,1.489135,0.544078,1.829129,-0.182657
13.12011,0.204937,-1.467990,1.489219,0.533362,1.829129,-0.182657
13.14011,0.204937,-1.482797,1.490847,0.519694,1.829129,-0.182657
13.16012,0.204937,-1.499083,1.490944,0.504501,1.829129,-0.182657
13.18011,0.204937,-1.516867,1.492568,0.487905,1.829129,-0.182657
13.20011,0.204937,-1.534654,1.495719,0.469959,1.829129,-0.182657
13.22011,0.204937,-1.550969,1.501920,0.453657,1.829129,-0.182657
13.24012,0.204937,-1.568788,1.505040,0.438725,1.829129,-0.182657
13.26012,0.204937,-1.582149,1.508143,0.426854,1.829129,-0.182657
13.28011,0.204937,-1.592538,1.509702,0.416495,1.829129,-0.182657
13.30011,0.204937,-1.601453,1.511250,0.409084,1.829129,-0.182657
13.32011,0.204937,-1.605908,1.511257,0.404644,1.829129,-0.182657
13.34012,0.204937,-1.608888,1.511257,0.403132,1.830603,-0.182657
13.36011,0.204937,-1.608880,1.511261,0.401686,1.830603,-0.182657
13.38011,0.206360,-1.608906,1.511250,0.406023,1.830603,-0.182657
13.40011,0.206360,-1.608923,1.511242,0.408914,1.830603,-0.182657
13.42011,0.206360,-1.608928,1.512775,0.410396,1.830603,-0.182657
13.44012,0.206360,-1.608928,1.512775,0.410396,1.830603,-0.182657
13.46011,0.206360,-1.608933,1.514308,0.411878,1.830603,-0.182657
13.48012,0.206360,-1.605945,1.514311,0.411946,1.830603,-0.182657
13.50011,0.206360,-1.601464,1.514315,0.412051,1.830603,-0.182657
13.52012,0.206360,-1.601464,1.514315,0.412051,1.830603,-0.182657
13.54012,0.206360,-1.601464,1.514315,0.412051,1.830603,-0.182657
13.56020,0.206360,-1.601464,1.514315,0.412051,1.830603,-0.182657
13.58013,0.206360,-1.601464,1.514315,0.412051,1.830603,-0.182657
13.60012,0.206360,-1.601464,1.514315,0.412051,1.830603,-0.182657
13.62012,0.206360,-1.604452,1.514313,0.411981,1.830603,-0.182657
13.64012,0.206360,-1.605945,1.514311,0.411946,1.830603,-0.182657
13.66012,0.206360,-1.605946,1.514311,0.411947,1.832078,-0.182657
13.68011,0.206360,-1.604452,1.514313,0.411982,1.832078,-0.182657
13.70012,0.206360,-1.599971,1.514316,0.412086,1.832078,-0.182657
13.72012,0.206360,-1.598477,1.514318,0.412122,1.832078,-0.182657
13.74012,0.206360,-1.598475,1.515854,0.412159,1.832078,-0.182657
13.76011,0.206360,-1.598475,1.515853,0.412160,1.836501,-0.182657
13.78011,0.206360,-1.598484,1.515849,0.413608,1.837975,-0.182657
13.80011,0.206360,-1.598485,1.515849,0.413609,1.839450,-0.182657
13.82012,0.206360,-1.598485,1.515849,0.413609,1.839450,-0.182657
13.84012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
13.86012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
13.88012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
13.90024,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
13.92014,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
13.94013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
13.96012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
13.98012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.00012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.02012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.04012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.06012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.08013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.10011,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.12012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.14012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.16012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.18012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.20012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.22013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.24012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.26012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.28012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.30012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.32013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.34012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.36012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.38012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.40012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.42012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.44012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.46012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.48012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.50012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.52013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.54012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.56012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.58014,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.60012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.62012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.64012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.66012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.68012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.70012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.72013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.74012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.76012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.78012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.80012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.82013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.84013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.86013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.88013,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
14.90012,0.206360,-1.596991,1.515850,0.413644,1.839450,-0.182657
