step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
44,2.9333,-0.160511,-1.400000,1.200000,0.000000,0.000000,0.500000,0.005693,-1.394495,1.223370,0.005654,0.002973,0.502428
45,3.0000,-0.134062,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.028463,-1.394495,1.223370,0.005654,0.002973,0.502428
46,3.0667,-0.084722,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.058350,-1.394495,1.223370,0.005654,0.002973,0.502428
47,3.1333,-0.018792,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.085390,-1.394495,1.223370,0.005654,0.002973,0.502428
48,3.2000,0.053735,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.105315,-1.394495,1.223370,0.005654,0.002973,0.502428
49,3.2667,0.120555,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.122393,-1.394495,1.223370,0.005654,0.002973,0.502428
50,3.3333,0.169119,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.135201,-1.394495,1.223370,0.005654,0.002973,0.502428
51,3.4000,0.189089,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.135201,-1.394495,1.223370,0.005654,0.002973,0.502428
52,3.4667,0.174702,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.133778,-1.394495,1.223370,0.005654,0.002973,0.502428
53,3.5333,0.126523,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.118123,-1.394495,1.223370,0.005654,0.002973,0.502428
54,3.6000,0.052074,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.096776,-1.394495,1.223370,0.005654,0.002973,0.502428
55,3.6667,-0.034982,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.068312,-1.394495,1.223370,0.005654,0.002973,0.502428
56,3.7333,-0.117165,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.041272,-1.394495,1.223370,0.005654,0.002973,0.502428
57,3.8000,-0.176677,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.015655,-1.394495,1.223370,0.005654,0.002973,0.502428
58,3.8667,-0.199444,-1.400000,1.200000,0.000000,0.000000,0.500000,0.008539,-1.394495,1.223370,0.005654,0.002973,0.502428
59,3.9333,-0.178755,-1.400000,1.200000,0.000000,0.000000,0.500000,0.025617,-1.394495,1.223370,0.005654,0.002973,0.502428
60,4.0000,-0.117557,-1.400000,1.200000,0.000000,0.000000,0.500000,0.035579,-1.394495,1.223370,0.005654,0.002973,0.502428
61,4.0667,-0.028610,-1.400000,1.200000,0.000000,0.000000,0.500000,0.038426,-1.394495,1.223370,0.005654,0.002973,0.502428
62,4.1333,0.067824,-1.400000,1.200000,0.000000,0.000000,0.500000,0.039849,-1.394495,1.223370,0.005654,0.002973,0.502428
63,4.2000,0.148478,-1.400000,1.200000,0.000000,0.000000,0.500000,0.032733,-1.394495,1.223370,0.005654,0.002973,0.502428
64,4.2667,0.192838,-1.400000,1.200000,0.000000,0.000000,0.500000,0.018501,-1.394495,1.223370,0.005654,0.002973,0.502428
65,4.3333,0.188739,-1.400000,1.200000,0.000000,0.000000,0.500000,0.012809,-1.394495,1.223370,0.005654,0.002973,0.502428
66,4.4000,0.136216,-1.400000,1.200000,0.000000,0.000000,0.500000,0.015655,-1.394495,1.223370,0.005654,0.002973,0.502428
67,4.4667,0.048315,-1.400000,1.200000,0.000000,0.000000,0.500000,0.015655,-1.394495,1.223370,0.005654,0.002973,0.502428
68,4.5333,-0.051716,-1.400000,1.200000,0.000000,0.000000,0.500000,0.025617,-1.394495,1.223370,0.005654,0.002973,0.502428
69,4.6000,-0.136417,-1.400000,1.200000,0.000000,0.000000,0.500000,0.041272,-1.394495,1.223370,0.005654,0.002973,0.502428
70,4.6667,-0.181820,-1.400000,1.200000,0.000000,0.000000,0.500000,0.046965,-1.394495,1.223370,0.005654,0.002973,0.502428
71,4.7333,-0.174699,-1.400000,1.200000,0.000000,0.000000,0.500000,0.048388,-1.394495,1.223370,0.005654,0.002973,0.502428
72,4.8000,-0.117054,-1.400000,1.200000,0.000000,0.000000,0.500000,0.048388,-1.394495,1.223370,0.005654,0.002973,0.502428
73,4.8667,-0.026176,-1.400000,1.200000,0.000000,0.000000,0.500000,0.045542,-1.394495,1.223370,0.005654,0.002973,0.502428
74,4.9333,0.070121,-1.400000,1.200000,0.000000,0.000000,0.500000,0.025617,-1.394495,1.223370,0.005654,0.002973,0.502428
75,5.0000,0.141941,-1.400000,1.200000,0.000000,0.000000,0.500000,0.007116,-1.394495,1.223370,0.005654,0.002973,0.502428
76,5.0667,0.166893,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.007116,-1.394495,1.223370,0.005654,0.002973,0.502428
77,5.1333,0.137675,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.223370,0.005654,0.002973,0.502428
78,5.2000,0.064885,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.021348,-1.394495,1.223370,0.005654,0.002973,0.502428
79,5.2667,-0.026212,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.022771,-1.394495,1.223370,0.005654,0.002973,0.502428
80,5.3333,-0.104199,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.022771,-1.394495,1.223370,0.005654,0.002973,0.502428
81,5.4000,-0.142515,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.011385,-1.394495,1.223370,0.005654,0.002973,0.502428
82,5.4667,-0.129026,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
83,5.5333,-0.070509,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
84,5.6000,0.009860,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.007116,-1.394495,1.223370,0.005654,0.002973,0.502428
85,5.6667,0.081335,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.019924,-1.394495,1.223370,0.005654,0.002973,0.502428
86,5.7333,0.117464,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.028463,-1.394495,1.223370,0.005654,0.002973,0.502428
87,5.8000,0.106348,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.031310,-1.394495,1.223370,0.005654,0.002973,0.502428
88,5.8667,0.055093,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.031310,-1.394495,1.223370,0.005654,0.002973,0.502428
89,5.9333,-0.013499,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.022771,-1.394495,1.223370,0.005654,0.002973,0.502428
90,6.0000,-0.070711,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.008539,-1.394495,1.223370,0.005654,0.002973,0.502428
91,6.0667,-0.094054,-1.400000,1.200000,0.000000,0.000000,0.500000,0.001423,-1.394495,1.223370,0.005654,0.002973,0.502428
92,6.1333,-0.076531,-1.400000,1.200000,0.000000,0.000000,0.500000,0.008539,-1.394495,1.223370,0.005654,0.002973,0.502428
93,6.2000,-0.028948,-1.400000,1.200000,0.000000,0.000000,0.500000,0.012809,-1.394495,1.223370,0.005654,0.002973,0.502428
94,6.2667,0.025683,-1.400000,1.200000,0.000000,0.000000,0.500000,0.012809,-1.394495,1.223370,0.005654,0.002973,0.502428
95,6.3333,0.063026,-1.400000,1.200000,0.000000,0.000000,0.500000,0.004270,-1.394495,1.223370,0.005654,0.002973,0.502428
96,6.4000,0.068439,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
97,6.4667,0.042992,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.004270,-1.394495,1.223370,0.005654,0.002973,0.502428
98,6.5333,0.001781,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.004270,-1.394495,1.223370,0.005654,0.002973,0.502428
