step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
42,2.8000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.396044,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.364328
43,2.8667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.430413,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.398176
44,2.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.465122,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.432024
45,3.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.465872
46,3.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.534878,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.501074
47,3.1333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.569587,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.536276
48,3.2000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.603956,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.571478
49,3.2667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.637819,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.605326
50,3.3333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.671010,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.639174
51,3.4000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.703368,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.674376
52,3.4667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.734736,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.705517
53,3.5333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.764960,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.738011
54,3.6000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.793893,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.767797
55,3.6667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.821394,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.797583
56,3.7333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.847329,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.824662
57,3.8000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.871572,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.850386
