step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
42,2.8000,0.000000,-1.400000,1.116835,0.000000,0.000000,0.500000,-0.002846,-1.404813,1.100572,-0.002827,-0.001449,0.501074
43,2.8667,0.000000,-1.400000,1.144331,0.000000,0.000000,0.500000,-0.002846,-1.398917,1.128202,-0.002827,-0.001449,0.501074
44,2.9333,0.000000,-1.400000,1.172097,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.155831,-0.002827,-0.001449,0.501074
45,3.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.183460,-0.002827,-0.001449,0.501074
46,3.0667,0.000000,-1.400000,1.227903,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.211090,-0.002827,-0.001449,0.501074
47,3.1333,0.000000,-1.400000,1.255669,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.240254,-0.002827,-0.001449,0.501074
48,3.2000,0.000000,-1.400000,1.283165,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.266349,-0.002827,-0.001449,0.501074
49,3.2667,0.000000,-1.400000,1.310255,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.293978,-0.002827,-0.001449,0.501074
50,3.3333,0.000000,-1.400000,1.336808,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.323143,-0.002827,-0.001449,0.501074
51,3.4000,0.000000,-1.400000,1.362695,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.349237,-0.002827,-0.001449,0.501074
52,3.4667,0.000000,-1.400000,1.387789,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.375332,-0.002827,-0.001449,0.501074
53,3.5333,0.000000,-1.400000,1.411968,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.399891,-0.002827,-0.001449,0.501074
54,3.6000,0.000000,-1.400000,1.435114,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.424450,-0.002827,-0.001449,0.501074
55,3.6667,0.000000,-1.400000,1.457115,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.447475,-0.002827,-0.001449,0.501074
56,3.7333,0.000000,-1.400000,1.477863,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.468965,-0.002827,-0.001449,0.501074
57,3.8000,0.000000,-1.400000,1.497258,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.488919,-0.002827,-0.001449,0.501074
58,3.8667,0.000000,-1.400000,1.515204,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.507339,-0.002827,-0.001449,0.501074
59,3.9333,0.000000,-1.400000,1.531615,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.527293,-0.002827,-0.001449,0.501074
60,4.0000,0.000000,-1.400000,1.546410,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.539573,-0.002827,-0.001449,0.501074
61,4.0667,0.000000,-1.400000,1.559518,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.554923,-0.002827,-0.001449,0.501074
62,4.1333,0.000000,-1.400000,1.570874,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.567203,-0.002827,-0.001449,0.501074
63,4.2000,0.000000,-1.400000,1.580423,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.577947,-0.002827,-0.001449,0.501074
64,4.2667,0.000000,-1.400000,1.588118,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.587157,-0.002827,-0.001449,0.501074
65,4.3333,0.000000,-1.400000,1.593923,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.591762,-0.002827,-0.001449,0.501074
