step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
94,6.2667,0.000000,-1.017291,0.817291,0.000000,0.000000,0.978386,-0.022771,-1.002385,0.821208,-0.002827,-0.002925,0.983071
95,6.3333,0.000000,-1.026795,0.826795,0.000000,0.000000,0.966506,-0.021348,-1.005333,0.821208,-0.002827,-0.001450,0.983071
96,6.4000,0.000000,-1.038197,0.838197,0.000000,0.000000,0.952254,-0.009962,-1.017126,0.828883,-0.002827,-0.001450,0.983071
97,6.4667,0.000000,-1.051371,0.851371,0.000000,0.000000,0.935786,-0.009962,-1.025971,0.839628,-0.002827,-0.001450,0.973593
98,6.5333,0.000000,-1.066174,0.866174,0.000000,0.000000,0.917283,-0.015655,-1.037763,0.851907,-0.002827,-0.001450,0.962762
99,6.6000,0.000000,-1.082443,0.882443,0.000000,0.000000,0.896946,-0.015655,-1.051030,0.865722,-0.002827,-0.001450,0.949223
100,6.6667,0.000000,-1.100000,0.900000,0.000000,0.000000,0.875000,-0.009962,-1.064297,0.879537,-0.002827,-0.001450,0.934330
101,6.7333,0.000000,-1.118653,0.918653,0.000000,0.000000,0.851684,-0.009962,-1.080512,0.894886,-0.002827,-0.001450,0.918083
102,6.8000,0.000000,-1.138197,0.938197,0.000000,0.000000,0.827254,-0.009962,-1.096727,0.911771,-0.002827,-0.001450,0.900482
103,6.8667,0.000000,-1.158418,0.958418,0.000000,0.000000,0.801978,-0.011385,-1.114416,0.930191,-0.002827,-0.001450,0.881527
104,6.9333,0.000000,-1.179094,0.979094,0.000000,0.000000,0.776132,-0.011385,-1.133580,0.948610,-0.002827,-0.001450,0.861218
105,7.0000,0.000000,-1.200000,1.000000,0.000000,0.000000,0.750000,-0.011385,-1.152743,0.968565,-0.002827,-0.001450,0.839555
106,7.0667,0.000000,-1.220906,1.020906,0.000000,0.000000,0.723868,-0.011385,-1.173380,0.988520,-0.002827,-0.001450,0.817892
107,7.1333,0.000000,-1.241582,1.041582,0.000000,0.000000,0.698022,-0.011385,-1.192543,1.008474,-0.002827,-0.001450,0.794876
108,7.2000,0.000000,-1.261803,1.061803,0.000000,0.000000,0.672746,-0.011385,-1.213181,1.028429,-0.002827,-0.001450,0.771859
109,7.2667,0.000000,-1.281347,1.081347,0.000000,0.000000,0.648316,-0.011385,-1.233818,1.049918,-0.002827,-0.001450,0.747488
110,7.3333,0.000000,-1.300000,1.100000,0.000000,0.000000,0.625000,-0.011385,-1.252981,1.068338,-0.002827,-0.001450,0.724472
111,7.4000,0.000000,-1.317557,1.117557,0.000000,0.000000,0.603054,-0.011385,-1.273619,1.088292,-0.002827,-0.001450,0.700101
112,7.4667,0.000000,-1.333826,1.133826,0.000000,0.000000,0.582717,-0.011385,-1.292782,1.108247,-0.002827,-0.001450,0.675730
113,7.5333,0.000000,-1.348629,1.148629,0.000000,0.000000,0.564214,-0.011385,-1.311945,1.125132,-0.002827,-0.001450,0.651360
114,7.6000,0.000000,-1.361803,1.161803,0.000000,0.000000,0.547746,-0.011385,-1.329634,1.142016,-0.002827,-0.001450,0.629697
115,7.6667,0.000000,-1.373205,1.173205,0.000000,0.000000,0.533494,-0.011385,-1.345849,1.157366,-0.002827,-0.001450,0.606680
116,7.7333,0.000000,-1.382709,1.182709,0.000000,0.000000,0.521614,-0.011385,-1.359116,1.171181,-0.002827,-0.001450,0.586371
117,7.8000,0.000000,-1.390211,1.190211,0.000000,0.000000,0.512236,-0.011385,-1.372383,1.181926,-0.002827,-0.001450,0.568770
118,7.8667,0.000000,-1.395630,1.195630,0.000000,0.000000,0.505463,-0.011385,-1.382702,1.191135,-0.002827,-0.001450,0.551169
119,7.9333,0.000000,-1.398904,1.198904,0.000000,0.000000,0.501370,-0.011385,-1.390072,1.195740,-0.002827,-0.001450,0.536276
120,8.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.011385,-1.394495,1.200345,-0.002827,-0.001450,0.524091
