step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
14,0.9333,0.000000,-0.763063,0.704605,0.000000,0.000000,0.500000,-0.004270,-0.996489,0.873397,0.008481,0.002973,0.502428
15,1.0000,0.000000,-0.706712,0.660776,0.000000,0.000000,0.500000,-0.004270,-0.944895,0.830418,0.008481,0.002973,0.502428
16,1.0667,0.000000,-0.655313,0.620799,0.000000,0.000000,0.500000,-0.004270,-0.891828,0.787439,0.008481,0.002973,0.502428
17,1.1333,0.000000,-0.609913,0.585488,0.000000,0.000000,0.500000,-0.004270,-0.837286,0.745995,0.008481,0.002973,0.502428
18,1.2000,0.000000,-0.571436,0.555561,0.000000,0.000000,0.500000,-0.004270,-0.787167,0.703015,0.008481,0.002973,0.502428
19,1.2667,0.000000,-0.540666,0.531629,0.000000,0.000000,0.500000,-0.004270,-0.735574,0.664641,0.008481,0.002973,0.502428
20,1.3333,0.000000,-0.518228,0.514177,0.000000,0.000000,0.500000,-0.005693,-0.686929,0.627802,0.008481,0.002973,0.502428
21,1.4000,0.000000,-0.504580,0.503562,0.000000,0.000000,0.500000,-0.005693,-0.642706,0.595568,0.008481,0.002973,0.502428
22,1.4667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.005693,-0.601431,0.566403,0.008481,0.002973,0.502428
23,1.5333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.005693,-0.567527,0.544914,0.008481,0.002973,0.502428
24,1.6000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.005693,-0.539519,0.531099,0.008481,0.002973,0.502428
25,1.6667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.005693,-0.517408,0.523424,0.008481,0.002973,0.502428
26,1.7333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.005693,-0.502667,0.523424,0.008481,0.002973,0.502428
27,1.8000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.005693,-0.501193,0.523424,0.008481,0.002973,0.502428
28,1.8667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.005693,-0.501193,0.523424,0.008481,0.002973,0.502428
29,1.9333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.007116,-0.501193,0.523424,0.008481,0.002973,0.502428
30,2.0000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
31,2.0667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
32,2.1333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
33,2.2000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
34,2.2667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
35,2.3333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
36,2.4000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
37,2.4667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
38,2.5333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
39,2.6000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
40,2.6667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
41,2.7333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
42,2.8000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
43,2.8667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
44,2.9333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
45,3.0000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
46,3.0667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
47,3.1333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
48,3.2000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
49,3.2667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
50,3.3333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
51,3.4000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
52,3.4667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
53,3.5333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
54,3.6000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
55,3.6667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
56,3.7333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
57,3.8000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
58,3.8667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
59,3.9333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
60,4.0000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
61,4.0667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
62,4.1333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
63,4.2000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
64,4.2667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
65,4.3333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
66,4.4000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
67,4.4667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
68,4.5333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
69,4.6000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
70,4.6667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
71,4.7333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
72,4.8000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
73,4.8667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
74,4.9333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
75,5.0000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
76,5.0667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
77,5.1333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
78,5.2000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
79,5.2667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
80,5.3333,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
81,5.4000,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
82,5.4667,0.000000,-0.500000,0.500000,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
83,5.5333,0.000000,-0.504580,0.503562,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
84,5.6000,0.000000,-0.518228,0.514177,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
85,5.6667,0.000000,-0.540666,0.531629,0.000000,0.000000,0.500000,-0.008539,-0.501193,0.523424,0.008481,0.002973,0.502428
86,5.7333,0.000000,-0.571436,0.555561,0.000000,0.000000,0.500000,-0.008539,-0.510037,0.531099,0.008481,0.002973,0.502428
87,5.8000,0.000000,-0.609913,0.585488,0.000000,0.000000,0.500000,-0.008539,-0.530674,0.549519,0.008481,0.002973,0.502428
88,5.8667,0.000000,-0.655313,0.620799,0.000000,0.000000,0.500000,-0.008539,-0.554260,0.571008,0.008481,0.002973,0.502428
89,5.9333,0.000000,-0.706712,0.660776,0.000000,0.000000,0.500000,-0.008539,-0.583742,0.595568,0.008481,0.002973,0.502428
90,6.0000,0.000000,-0.763063,0.704605,0.000000,0.000000,0.500000,-0.008539,-0.617646,0.623197,0.008481,0.002973,0.502428
91,6.0667,0.000000,-0.823220,0.751394,0.000000,0.000000,0.500000,-0.008539,-0.655973,0.656966,0.008481,0.002973,0.502428
92,6.1333,0.000000,-0.885958,0.800190,0.000000,0.000000,0.500000,-0.008539,-0.697247,0.690736,0.008481,0.002973,0.502428
93,6.2000,0.000000,-0.950000,0.850000,0.000000,0.000000,0.500000,-0.008539,-0.742944,0.727575,0.008481,0.002973,0.502428
94,6.2667,0.000000,-1.014042,0.899810,0.000000,0.000000,0.500000,-0.008539,-0.788641,0.767484,0.008481,0.002973,0.502428
95,6.3333,0.000000,-1.076780,0.948606,0.000000,0.000000,0.500000,-0.008539,-0.838760,0.808928,0.008481,0.002973,0.502428
96,6.4000,0.000000,-1.136937,0.995395,0.000000,0.000000,0.500000,-0.008539,-0.891828,0.851907,0.008481,0.002973,0.502428
97,6.4667,0.000000,-1.193288,1.039224,0.000000,0.000000,0.500000,-0.008539,-0.943421,0.894886,0.008481,0.002973,0.502428
98,6.5333,0.000000,-1.244687,1.079201,0.000000,0.000000,0.500000,-0.008539,-0.997963,0.937866,0.008481,0.002973,0.502428
99,6.6000,0.000000,-1.290087,1.114512,0.000000,0.000000,0.500000,-0.008539,-1.051030,0.980845,0.008481,0.002973,0.502428
100,6.6667,0.000000,-1.328564,1.144439,0.000000,0.000000,0.500000,-0.008539,-1.104098,1.020754,0.008481,0.002973,0.502428
101,6.7333,0.000000,-1.359334,1.168371,0.000000,0.000000,0.500000,-0.008539,-1.154217,1.060663,0.008481,0.002973,0.502428
102,6.8000,0.000000,-1.381772,1.185823,0.000000,0.000000,0.500000,-0.009962,-1.202862,1.097502,0.008481,0.002973,0.502428
103,6.8667,0.000000,-1.395420,1.196438,0.000000,0.000000,0.500000,-0.009962,-1.248559,1.131272,0.008481,0.002973,0.502428
104,6.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.009962,-1.289834,1.158901,0.008481,0.002973,0.502428
