step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
38,2.5333,0.000000,-1.400000,1.250230,0.000000,0.000000,0.500000,0.012809,-1.395969,1.323143,0.008481,0.002973,0.502428
39,2.6000,0.000000,-1.400000,1.201599,0.000000,0.000000,0.500000,0.012809,-1.395969,1.321608,0.008481,0.002973,0.502428
40,2.6667,0.000000,-1.400000,1.148697,0.000000,0.000000,0.500000,0.012809,-1.394495,1.298583,0.008481,0.002973,0.502428
41,2.7333,0.000000,-1.400000,1.098724,0.000000,0.000000,0.500000,0.012809,-1.394495,1.269419,0.008481,0.002973,0.502428
42,2.8000,0.000000,-1.400000,1.059444,0.000000,0.000000,0.500000,0.012809,-1.394495,1.232579,0.008481,0.002973,0.502428
43,2.8667,0.000000,-1.400000,1.037981,0.000000,0.000000,0.500000,0.012809,-1.394495,1.191135,0.008481,0.002973,0.502428
44,2.9333,0.000000,-1.400000,1.039489,0.000000,0.000000,0.500000,0.012809,-1.394495,1.149691,0.008481,0.002973,0.502428
45,3.0000,0.000000,-1.400000,1.065938,0.000000,0.000000,0.500000,0.012809,-1.395969,1.115922,0.008481,0.002973,0.502428
46,3.0667,0.000000,-1.400000,1.115278,0.000000,0.000000,0.500000,0.012809,-1.395969,1.089827,0.008481,0.002973,0.502428
47,3.1333,0.000000,-1.400000,1.181208,0.000000,0.000000,0.500000,0.012809,-1.395969,1.071408,0.008481,0.002973,0.502428
48,3.2000,0.000000,-1.400000,1.253735,0.000000,0.000000,0.500000,0.012809,-1.397443,1.059128,0.008481,0.002973,0.502428
49,3.2667,0.000000,-1.400000,1.320555,0.000000,0.000000,0.500000,0.012809,-1.403339,1.057593,0.008481,0.002973,0.502428
50,3.3333,0.000000,-1.400000,1.369119,0.000000,0.000000,0.500000,0.012809,-1.406287,1.062198,0.008481,0.002973,0.502428
51,3.4000,0.000000,-1.400000,1.389089,0.000000,0.000000,0.500000,0.012809,-1.406287,1.082153,0.008481,0.002973,0.502428
52,3.4667,0.000000,-1.400000,1.374702,0.000000,0.000000,0.500000,0.012809,-1.406287,1.109782,0.008481,0.002973,0.502428
53,3.5333,0.000000,-1.400000,1.326523,0.000000,0.000000,0.500000,0.012809,-1.406287,1.145086,0.008481,0.002973,0.502428
54,3.6000,0.000000,-1.400000,1.252074,0.000000,0.000000,0.500000,0.012809,-1.400391,1.186530,0.008481,0.002973,0.502428
55,3.6667,0.000000,-1.400000,1.165018,0.000000,0.000000,0.500000,0.012809,-1.394495,1.226440,0.008481,0.002973,0.502428
56,3.7333,0.000000,-1.400000,1.082835,0.000000,0.000000,0.500000,0.012809,-1.394495,1.257139,0.008481,0.002973,0.502428
57,3.8000,0.000000,-1.400000,1.023323,0.000000,0.000000,0.500000,0.012809,-1.394495,1.281698,0.008481,0.002973,0.502428
58,3.8667,0.000000,-1.400000,1.000556,0.000000,0.000000,0.500000,0.012809,-1.394495,1.297048,0.008481,0.002973,0.502428
59,3.9333,0.000000,-1.400000,1.021245,0.000000,0.000000,0.500000,0.012809,-1.394495,1.304723,0.008481,0.002973,0.502428
60,4.0000,0.000000,-1.400000,1.082443,0.000000,0.000000,0.500000,0.012809,-1.394495,1.304723,0.008481,0.002973,0.502428
61,4.0667,0.000000,-1.400000,1.171390,0.000000,0.000000,0.500000,0.012809,-1.394495,1.301653,0.008481,0.002973,0.502428
62,4.1333,0.000000,-1.400000,1.267824,0.000000,0.000000,0.500000,0.012809,-1.394495,1.278629,0.008481,0.002973,0.502428
63,4.2000,0.000000,-1.400000,1.348478,0.000000,0.000000,0.500000,0.012809,-1.394495,1.254069,0.008481,0.002973,0.502428
64,4.2667,0.000000,-1.400000,1.392838,0.000000,0.000000,0.500000,0.012809,-1.394495,1.238719,0.008481,0.002973,0.502428
65,4.3333,0.000000,-1.400000,1.388739,0.000000,0.000000,0.500000,0.012809,-1.394495,1.229510,0.008481,0.002973,0.502428
66,4.4000,0.000000,-1.400000,1.336216,0.000000,0.000000,0.500000,0.012809,-1.394495,1.229510,0.008481,0.002973,0.502428
67,4.4667,0.000000,-1.400000,1.248315,0.000000,0.000000,0.500000,0.012809,-1.397443,1.237184,0.008481,0.002973,0.502428
68,4.5333,0.000000,-1.400000,1.148284,0.000000,0.000000,0.500000,0.012809,-1.394495,1.257139,0.008481,0.002973,0.502428
69,4.6000,0.000000,-1.400000,1.063583,0.000000,0.000000,0.500000,0.012809,-1.395969,1.269419,0.008481,0.002973,0.502428
70,4.6667,0.000000,-1.400000,1.018180,0.000000,0.000000,0.500000,0.012809,-1.394495,1.272489,0.008481,0.002973,0.502428
71,4.7333,0.000000,-1.400000,1.025301,0.000000,0.000000,0.500000,0.012809,-1.394495,1.272489,0.008481,0.002973,0.502428
72,4.8000,0.000000,-1.400000,1.082946,0.000000,0.000000,0.500000,0.012809,-1.394495,1.260209,0.008481,0.002973,0.502428
73,4.8667,0.000000,-1.400000,1.173824,0.000000,0.000000,0.500000,0.012809,-1.394495,1.234114,0.008481,0.002973,0.502428
74,4.9333,0.000000,-1.400000,1.270121,0.000000,0.000000,0.500000,0.012809,-1.394495,1.206485,0.008481,0.002973,0.502428
75,5.0000,0.000000,-1.400000,1.341941,0.000000,0.000000,0.500000,0.012809,-1.394495,1.183460,0.008481,0.002973,0.502428
76,5.0667,0.000000,-1.400000,1.366893,0.000000,0.000000,0.500000,0.012809,-1.394495,1.168111,0.008481,0.002973,0.502428
77,5.1333,0.000000,-1.400000,1.337675,0.000000,0.000000,0.500000,0.012809,-1.395969,1.163506,0.008481,0.002973,0.502428
78,5.2000,0.000000,-1.400000,1.264885,0.000000,0.000000,0.500000,0.012809,-1.395969,1.163506,0.008481,0.002973,0.502428
79,5.2667,0.000000,-1.400000,1.173788,0.000000,0.000000,0.500000,0.012809,-1.400391,1.177321,0.008481,0.002973,0.502428
80,5.3333,0.000000,-1.400000,1.095801,0.000000,0.000000,0.500000,0.012809,-1.395969,1.195740,0.008481,0.002973,0.502428
81,5.4000,0.000000,-1.400000,1.057485,0.000000,0.000000,0.500000,0.012809,-1.394495,1.206485,0.008481,0.002973,0.502428
82,5.4667,0.000000,-1.400000,1.070974,0.000000,0.000000,0.500000,0.012809,-1.397443,1.211090,0.008481,0.002973,0.502428
83,5.5333,0.000000,-1.400000,1.129491,0.000000,0.000000,0.500000,0.012809,-1.394495,1.211090,0.008481,0.002973,0.502428
84,5.6000,0.000000,-1.400000,1.209860,0.000000,0.000000,0.500000,0.012809,-1.394495,1.197275,0.008481,0.002973,0.502428
85,5.6667,0.000000,-1.400000,1.281335,0.000000,0.000000,0.500000,0.012809,-1.394495,1.180391,0.008481,0.002973,0.502428
86,5.7333,0.000000,-1.400000,1.317464,0.000000,0.000000,0.500000,0.012809,-1.394495,1.172716,0.008481,0.002973,0.502428
87,5.8000,0.000000,-1.400000,1.306348,0.000000,0.000000,0.500000,0.012809,-1.394495,1.172716,0.008481,0.002973,0.502428
88,5.8667,0.000000,-1.400000,1.255093,0.000000,0.000000,0.500000,0.012809,-1.397443,1.183460,0.008481,0.002973,0.502428
89,5.9333,0.000000,-1.400000,1.186501,0.000000,0.000000,0.500000,0.012809,-1.395969,1.204950,0.008481,0.002973,0.502428
90,6.0000,0.000000,-1.400000,1.129289,0.000000,0.000000,0.500000,0.012809,-1.394495,1.223370,0.008481,0.002973,0.502428
91,6.0667,0.000000,-1.400000,1.105946,0.000000,0.000000,0.500000,0.012809,-1.395969,1.231045,0.008481,0.002973,0.502428
92,6.1333,0.000000,-1.400000,1.123469,0.000000,0.000000,0.500000,0.012809,-1.395969,1.232579,0.008481,0.002973,0.502428
93,6.2000,0.000000,-1.400000,1.171052,0.000000,0.000000,0.500000,0.012809,-1.395969,1.232579,0.008481,0.002973,0.502428
94,6.2667,0.000000,-1.400000,1.225683,0.000000,0.000000,0.500000,0.012809,-1.394495,1.218765,0.008481,0.002973,0.502428
95,6.3333,0.000000,-1.400000,1.263026,0.000000,0.000000,0.500000,0.012809,-1.398917,1.203415,0.008481,0.002973,0.502428
96,6.4000,0.000000,-1.400000,1.268439,0.000000,0.000000,0.500000,0.012809,-1.395969,1.198810,0.008481,0.002973,0.502428
97,6.4667,0.000000,-1.400000,1.242992,0.000000,0.000000,0.500000,0.012809,-1.395969,1.198810,0.008481,0.002973,0.502428
98,6.5333,0.000000,-1.400000,1.201781,0.000000,0.000000,0.500000,0.012809,-1.397443,1.214160,0.008481,0.002973,0.502428
99,6.6000,0.000000,-1.400000,1.165661,0.000000,0.000000,0.500000,0.012809,-1.394495,1.224905,0.008481,0.002973,0.502428
100,6.6667,0.000000,-1.400000,1.150760,0.000000,0.000000,0.500000,0.012809,-1.397443,1.227975,0.008481,0.002973,0.502428
101,6.7333,0.000000,-1.400000,1.161120,0.000000,0.000000,0.500000,0.012809,-1.394495,1.229510,0.008481,0.002973,0.502428
102,6.8000,0.000000,-1.400000,1.188003,0.000000,0.000000,0.500000,0.012809,-1.394495,1.218765,0.008481,0.002973,0.502428
103,6.8667,0.000000,-1.400000,1.215742,0.000000,0.000000,0.500000,0.012809,-1.394495,1.201880,0.008481,0.002973,0.502428
104,6.9333,0.000000,-1.400000,1.230573,0.000000,0.000000,0.500000,0.012809,-1.394495,1.195740,0.008481,0.002973,0.502428
105,7.0000,0.000000,-1.400000,1.227479,0.000000,0.000000,0.500000,0.012809,-1.394495,1.195740,0.008481,0.002973,0.502428
106,7.0667,0.000000,-1.400000,1.211533,0.000000,0.000000,0.500000,0.012809,-1.397443,1.203415,0.008481,0.002973,0.502428
107,7.1333,0.000000,-1.400000,1.193585,0.000000,0.000000,0.500000,0.012809,-1.394495,1.215695,0.008481,0.002973,0.502428
108,7.2000,0.000000,-1.400000,1.183381,0.000000,0.000000,0.500000,0.012809,-1.394495,1.217230,0.008481,0.002973,0.502428
109,7.2667,0.000000,-1.400000,1.184386,0.000000,0.000000,0.500000,0.012809,-1.394495,1.217230,0.008481,0.002973,0.502428
110,7.3333,0.000000,-1.400000,1.193100,0.000000,0.000000,0.500000,0.012809,-1.394495,1.214160,0.008481,0.002973,0.502428
111,7.4000,0.000000,-1.400000,1.202594,0.000000,0.000000,0.500000,0.012809,-1.395969,1.208020,0.008481,0.002973,0.502428
112,7.4667,0.000000,-1.400000,1.207401,0.000000,0.000000,0.500000,0.012809,-1.395969,1.208020,0.008481,0.002973,0.502428
113,7.5333,0.000000,-1.400000,1.206435,0.000000,0.000000,0.500000,0.012809,-1.395969,1.209555,0.008481,0.002973,0.502428
114,7.6000,0.000000,-1.400000,1.202438,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
115,7.6667,0.000000,-1.400000,1.199047,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
116,7.7333,0.000000,-1.400000,1.198058,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
117,7.8000,0.000000,-1.400000,1.198840,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
118,7.8667,0.000000,-1.400000,1.199783,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
119,7.9333,0.000000,-1.400000,1.200056,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
120,8.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
121,8.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
122,8.1333,0.000000,-1.400000,1.200047,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
123,8.2000,0.000000,-1.400000,1.200381,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
124,8.2667,0.000000,-1.400000,1.201302,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
125,8.3333,0.000000,-1.400000,1.203110,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
126,8.4000,0.000000,-1.400000,1.206090,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
127,8.4667,0.000000,-1.400000,1.210492,0.000000,0.000000,0.500000,0.012809,-1.395969,1.211090,0.008481,0.002973,0.502428
128,8.5333,0.000000,-1.400000,1.216512,0.000000,0.000000,0.500000,0.012809,-1.395969,1.217230,0.008481,0.002973,0.502428
129,8.6000,0.000000,-1.400000,1.224271,0.000000,0.000000,0.500000,0.012809,-1.395969,1.217230,0.008481,0.002973,0.502428
130,8.6667,0.000000,-1.400000,1.233788,0.000000,0.000000,0.500000,0.012809,-1.397443,1.227975,0.008481,0.002973,0.502428
131,8.7333,0.000000,-1.400000,1.244963,0.000000,0.000000,0.500000,0.012809,-1.394495,1.237184,0.008481,0.002973,0.502428
132,8.8000,0.000000,-1.400000,1.257557,0.000000,0.000000,0.500000,0.012809,-1.394495,1.246394,0.008481,0.002973,0.502428
133,8.8667,0.000000,-1.400000,1.271177,0.000000,0.000000,0.500000,0.012809,-1.394495,1.257139,0.008481,0.002973,0.502428
134,8.9333,0.000000,-1.400000,1.285272,0.000000,0.000000,0.500000,0.012809,-1.395969,1.270954,0.008481,0.002973,0.502428
135,9.0000,0.000000,-1.400000,1.299127,0.000000,0.000000,0.500000,0.012809,-1.395969,1.283233,0.008481,0.002973,0.502428
136,9.0667,0.000000,-1.400000,1.311884,0.000000,0.000000,0.500000,0.012809,-1.395969,1.297048,0.008481,0.002973,0.502428
137,9.1333,0.000000,-1.400000,1.322556,0.000000,0.000000,0.500000,0.012809,-1.394495,1.309328,0.008481,0.002973,0.502428
138,9.2000,0.000000,-1.400000,1.330071,0.000000,0.000000,0.500000,0.012809,-1.395969,1.320073,0.008481,0.002973,0.502428
139,9.2667,0.000000,-1.400000,1.333321,0.000000,0.000000,0.500000,0.012809,-1.394495,1.329282,0.008481,0.002973,0.502428
140,9.3333,0.000000,-1.400000,1.331222,0.000000,0.000000,0.500000,0.012809,-1.394495,1.335422,0.008481,0.002973,0.502428
141,9.4000,0.000000,-1.400000,1.322795,0.000000,0.000000,0.500000,0.012809,-1.394495,1.335422,0.008481,0.002973,0.502428
142,9.4667,0.000000,-1.400000,1.307245,0.000000,0.000000,0.500000,0.012809,-1.394495,1.335422,0.008481,0.002973,0.502428
143,9.5333,0.000000,-1.400000,1.284055,0.000000,0.000000,0.500000,0.012809,-1.394495,1.332352,0.008481,0.002973,0.502428
144,9.6000,0.000000,-1.400000,1.253067,0.000000,0.000000,0.500000,0.012809,-1.394495,1.313933,0.008481,0.002973,0.502428
145,9.6667,0.000000,-1.400000,1.214566,0.000000,0.000000,0.500000,0.012809,-1.394495,1.292443,0.008481,0.002973,0.502428
146,9.7333,0.000000,-1.400000,1.169343,0.000000,0.000000,0.500000,0.012809,-1.394495,1.266349,0.008481,0.002973,0.502428
147,9.8000,0.000000,-1.400000,1.118737,0.000000,0.000000,0.500000,0.012809,-1.394495,1.237184,0.008481,0.002973,0.502428
148,9.8667,0.000000,-1.400000,1.064640,0.000000,0.000000,0.500000,0.012809,-1.394495,1.201880,0.008481,0.002973,0.502428
149,9.9333,0.000000,-1.400000,1.009471,0.000000,0.000000,0.500000,0.012809,-1.394495,1.163506,0.008481,0.002973,0.502428
150,10.0000,0.000000,-1.400000,0.956097,0.000000,0.000000,0.500000,0.012809,-1.394495,1.122062,0.008481,0.002973,0.502428
151,10.0667,0.000000,-1.400000,0.907716,0.000000,0.000000,0.500000,0.012809,-1.394495,1.080618,0.008481,0.002973,0.502428
152,10.1333,0.000000,-1.400000,0.867688,0.000000,0.000000,0.500000,0.012809,-1.394495,1.036104,0.008481,0.002973,0.502428
153,10.2000,0.000000,-1.400000,0.839321,0.000000,0.000000,0.500000,0.012809,-1.398917,0.993124,0.008481,0.002973,0.502428
154,10.2667,0.000000,-1.400000,0.825634,0.000000,0.000000,0.500000,0.012809,-1.406287,0.951680,0.007068,0.002973,0.502428
155,10.3333,0.000000,-1.400000,0.829092,0.000000,0.000000,0.500000,0.012809,-1.407761,0.914841,0.005654,0.002973,0.502428
156,10.4000,0.000000,-1.400000,0.851346,0.000000,0.000000,0.500000,0.012809,-1.407761,0.885677,0.005654,0.002973,0.502428
157,10.4667,0.000000,-1.400000,0.892998,0.000000,0.000000,0.500000,0.012809,-1.407761,0.862652,0.005654,0.002973,0.502428
158,10.5333,0.000000,-1.400000,0.953406,0.000000,0.000000,0.500000,0.012809,-1.407761,0.848837,0.005654,0.002973,0.502428
159,10.6000,0.000000,-1.400000,1.030568,0.000000,0.000000,0.500000,0.012809,-1.407761,0.842698,0.005654,0.002973,0.502428
160,10.6667,0.000000,-1.400000,1.121096,0.000000,0.000000,0.500000,0.012809,-1.407761,0.844233,0.005654,0.002973,0.502428
161,10.7333,0.000000,-1.400000,1.220305,0.000000,0.000000,0.500000,0.012809,-1.407761,0.859582,0.005654,0.002973,0.502428
162,10.8000,0.000000,-1.400000,1.322424,0.000000,0.000000,0.500000,0.012809,-1.407761,0.885677,0.005654,0.002973,0.502428
163,10.8667,0.000000,-1.400000,1.420925,0.000000,0.000000,0.500000,0.012809,-1.407761,0.916376,0.005654,0.002973,0.502428
164,10.9333,0.000000,-1.400000,1.508970,0.000000,0.000000,0.500000,0.012809,-1.407761,0.956285,0.005654,0.002973,0.502428
165,11.0000,0.000000,-1.400000,1.579932,0.000000,0.000000,0.500000,0.012809,-1.407761,1.003869,0.005654,0.002973,0.502428
166,11.0667,0.000000,-1.400000,1.627975,0.000000,0.000000,0.500000,0.012809,-1.407761,1.057593,0.005654,0.002973,0.502428
167,11.1333,0.000000,-1.400000,1.648617,0.000000,0.000000,0.500000,0.012809,-1.404813,1.118992,0.005654,0.002973,0.502428
168,11.2000,0.000000,-1.400000,1.639241,0.000000,0.000000,0.500000,0.012809,-1.395969,1.186530,0.005654,0.002973,0.502428
169,11.2667,0.000000,-1.400000,1.599492,0.000000,0.000000,0.500000,0.012809,-1.393020,1.263279,0.005654,0.002973,0.502428
170,11.3333,0.000000,-1.400000,1.531487,0.000000,0.000000,0.500000,0.012809,-1.393020,1.333887,0.005654,0.002973,0.502428
171,11.4000,0.000000,-1.400000,1.439823,0.000000,0.000000,0.500000,0.012809,-1.393020,1.395286,0.005654,0.002973,0.502428
172,11.4667,0.000000,-1.400000,1.331330,0.000000,0.000000,0.500000,0.012809,-1.393020,1.452080,0.005654,0.002973,0.502428
173,11.5333,0.000000,-1.400000,1.214589,0.000000,0.000000,0.500000,0.012809,-1.393020,1.499664,0.005654,0.002973,0.502428
