step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
12,0.8000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
13,0.8667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
14,0.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
15,1.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
16,1.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
17,1.1333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
18,1.2000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
19,1.2667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
20,1.3333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
21,1.4000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
22,1.4667,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
23,1.5333,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.393020,1.209555,-0.002827,-0.001450,0.505136
24,1.6000,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.376805,1.209555,-0.002827,-0.001450,0.505136
25,1.6667,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.345849,1.209555,-0.002827,-0.001450,0.505136
26,1.7333,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.320790,1.209555,-0.002827,-0.001450,0.505136
27,1.8000,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.278041,1.209555,-0.002827,-0.001450,0.505136
28,1.8667,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.235292,1.211090,-0.002827,-0.001450,0.505136
29,1.9333,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.196966,1.209555,-0.002827,-0.001450,0.505136
30,2.0000,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.163062,1.209555,-0.002827,-0.001450,0.505136
31,2.0667,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.138002,1.209555,-0.002827,-0.001450,0.505136
32,2.1333,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.117365,1.209555,-0.002827,-0.001450,0.505136
33,2.2000,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.105572,1.209555,-0.002827,-0.001450,0.505136
34,2.2667,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
35,2.3333,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
36,2.4000,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
37,2.4667,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
38,2.5333,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
39,2.6000,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
40,2.6667,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
41,2.7333,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
42,2.8000,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
43,2.8667,0.000000,-1.100000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
44,2.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.102624,1.209555,-0.002827,-0.001450,0.505136
45,3.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.104098,1.209555,-0.002827,-0.001450,0.505136
46,3.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.120313,1.209555,-0.002827,-0.001450,0.505136
47,3.1333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.145372,1.209555,-0.002827,-0.001450,0.505136
48,3.2000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.176328,1.209555,-0.002827,-0.001450,0.505136
49,3.2667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.214655,1.209555,-0.002827,-0.001450,0.505136
50,3.3333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.258878,1.209555,-0.002827,-0.001450,0.505136
51,3.4000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.298678,1.209555,-0.002827,-0.001450,0.505136
52,3.4667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.332583,1.209555,-0.002827,-0.001450,0.505136
53,3.5333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.359116,1.209555,-0.002827,-0.001450,0.505136
54,3.6000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.378279,1.209555,-0.002827,-0.001450,0.505136
55,3.6667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.391546,1.209555,-0.002827,-0.001450,0.505136
56,3.7333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
57,3.8000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
58,3.8667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
59,3.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
60,4.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
61,4.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
62,4.1333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
